id,text_len,summary_len
train_7607,935,195
train_7608,525,105
train_7609,587,122
train_7610,2294,172
train_7611,2048,213
train_7612,245,69
train_7613,1450,168
train_7614,1001,164
train_7615,626,96
train_7616,620,135
train_7617,572,163
train_7618,719,134
train_7619,329,111
train_7620,956,154
train_7621,587,83
train_7622,972,153
train_7623,760,91
train_7624,575,114
train_7625,402,128
train_7626,674,151
train_7627,465,96
train_7628,593,90
train_7629,508,92
train_7630,733,111
train_7631,546,128
train_7632,2701,329
train_7633,1044,163
train_7634,480,52
train_7635,1631,298
train_7636,793,174
train_7637,447,82
train_7638,1387,247
train_7639,795,143
train_7640,505,98
train_7641,456,91
train_7642,618,95
train_7643,966,162
train_7644,981,192
train_7645,417,108
train_7646,984,190
train_7647,840,163
train_7648,1488,288
train_7649,288,79
train_7650,461,73
train_7651,747,133
train_7652,610,169
train_7653,279,66
train_7654,643,126
train_7655,683,100
train_7656,538,125
train_7657,969,164
train_7658,260,89
train_7659,529,99
train_7660,904,219
train_7661,613,120
train_7662,2195,342
train_7663,283,69
train_7664,499,94
train_7665,680,146
train_7666,1161,237
train_7667,603,89
train_7668,553,105
train_7669,1850,297
train_7670,1370,273
train_7671,730,126
train_7672,285,95
train_7673,526,95
train_7674,430,86
train_7675,503,75
train_7676,1386,185
train_7677,553,112
train_7678,392,72
train_7679,1216,262
train_7680,977,210
train_7681,478,142
train_7682,1937,221
train_7683,1340,262
train_7684,660,128
train_7685,337,99
train_7686,816,140
train_7687,569,170
train_7688,498,88
train_7689,504,95
train_7690,472,100
train_7691,1041,104
train_7692,226,60
train_7693,552,105
train_7694,718,208
train_7695,557,85
train_7696,688,129
train_7697,1211,187
train_7698,320,99
train_7699,920,162
train_7700,232,82
train_7701,330,121
train_7702,735,125
train_7703,615,104
train_7704,850,134
train_7705,873,131
train_7706,1195,161
train_7707,754,135
train_7708,1053,231
train_7709,719,91
train_7710,514,76
train_7711,848,120
train_7712,843,163
train_7713,1276,259
train_7714,1200,165
train_7715,381,82
train_7716,931,121
train_7717,582,133
train_7718,475,72
train_7719,999,202
train_7720,1124,217
train_7721,660,126
train_7722,548,135
train_7723,1054,155
train_7724,526,191
train_7725,810,179
train_7726,805,110
train_7727,958,258
train_7728,839,198
train_7729,552,115
train_7730,537,105
train_7731,460,96
train_7732,939,195
train_7733,510,103
train_7734,473,134
train_7735,324,79
train_7736,1458,273
train_7737,984,201
train_7738,1129,224
train_7739,682,142
train_7740,1057,269
train_7741,783,139
train_7742,538,74
train_7743,262,106
train_7744,513,114
train_7745,315,82
train_7746,266,62
train_7747,503,148
train_7748,495,98
train_7749,679,178
train_7750,1213,278
train_7751,761,152
train_7752,489,123
train_7753,534,107
train_7754,2016,307
train_7755,806,149
train_7756,1011,175
train_7757,887,236
train_7758,1090,203
train_7759,531,95
train_7760,543,98
train_7761,932,220
train_7762,534,105
train_7763,1767,273
train_7764,973,221
train_7765,1221,204
train_7766,973,233
train_7767,554,142
train_7768,704,128
train_7769,880,176
train_7770,847,191
train_7771,2042,292
train_7772,1095,267
train_7773,873,143
train_7774,600,130
train_7775,681,155
train_7776,1154,238
train_7777,358,83
train_7778,888,158
train_7779,268,65
train_7780,424,50
train_7781,1017,185
train_7782,488,64
train_7783,842,132
train_7784,314,59
train_7785,541,92
train_7786,732,174
train_7787,977,202
train_7788,1145,193
train_7789,900,176
train_7790,1013,231
train_7791,530,116
train_7792,713,120
train_7793,492,119
train_7794,421,94
train_7795,726,87
train_7796,803,193
train_7797,527,66
train_7798,263,79
train_7799,371,83
train_7800,272,52
train_7801,643,108
train_7802,646,134
train_7803,516,86
train_7804,474,92
train_7805,737,144
train_7806,573,88
train_7807,619,142
train_7808,334,78
train_7809,518,87
train_7810,623,99
train_7811,1004,176
train_7812,662,179
train_7813,767,82
train_7814,1274,200
train_7815,689,118
train_7816,293,50
train_7817,1297,212
train_7818,1443,315
train_7819,649,110
train_7820,649,107
train_7821,390,61
train_7822,622,148
train_7823,720,208
train_7824,480,80
train_7825,655,118
train_7826,524,63
train_7827,613,113
train_7828,470,133
train_7829,484,124
train_7830,613,144
train_7831,501,102
train_7832,1051,154
train_7833,602,126
train_7834,1073,141
train_7835,489,91
train_7836,535,106
train_7837,1648,227
train_7838,634,103
train_7839,882,125
train_7840,1333,215
train_7841,317,70
train_7842,927,207
train_7843,227,59
train_7844,480,92
train_7845,1103,234
train_7846,615,109
train_7847,432,91
train_7848,260,89
train_7849,963,202
train_7850,886,193
train_7851,558,127
train_7852,694,183
train_7853,494,110
train_7854,242,55
train_7855,545,88
train_7856,250,37
train_7857,1379,232
train_7858,243,68
train_7859,641,147
train_7860,563,110
train_7861,310,86
train_7862,2101,371
train_7863,283,93
train_7864,571,125
train_7865,1076,186
train_7866,533,152
train_7867,464,107
train_7868,802,169
train_7869,1016,176
train_7870,938,231
train_7871,901,195
train_7872,480,146
train_7873,380,79
train_7874,532,66
train_7875,281,64
train_7876,1310,170
train_7877,617,183
train_7878,314,64
train_7879,1007,207
train_7880,235,52
train_7881,1117,215
train_7882,349,68
train_7883,400,132
train_7884,1440,249
train_7885,397,92
train_7886,506,128
train_7887,461,86
train_7888,577,67
train_7889,380,148
train_7890,630,79
train_7891,501,166
train_7892,630,162
train_7893,576,70
train_7894,572,139
train_7895,860,188
train_7896,1069,225
train_7897,479,125
train_7898,1103,211
train_7899,1244,210
train_7900,1125,238
train_7901,634,87
train_7902,550,86
train_7903,657,130
train_7904,823,104
train_7905,820,147
train_7906,276,142
train_7907,210,67
train_7908,754,129
train_7909,670,181
train_7910,738,123
train_7911,583,115
train_7912,534,84
train_7913,266,49
train_7914,401,138
train_7915,2206,301
train_7916,248,72
train_7917,578,121
train_7918,618,103
train_7919,850,117
train_7920,904,177
train_7921,976,114
train_7922,598,133
train_7923,1089,230
train_7924,522,101
train_7925,981,152
train_7926,1145,264
train_7927,460,81
train_7928,667,131
train_7929,729,142
train_7930,638,118
train_7931,300,52
train_7932,338,48
train_7933,620,109
train_7934,466,102
train_7935,1054,190
train_7936,315,71
train_7937,931,223
train_7938,590,124
train_7939,435,133
train_7940,1245,231
train_7941,254,58
train_7942,485,112
train_7943,2178,351
train_7944,441,78
train_7945,615,125
train_7946,414,83
train_7947,457,91
train_7948,787,148
train_7949,1634,329
train_7950,757,138
train_7951,773,163
train_7952,676,142
train_7953,1010,279
train_7954,612,152
train_7955,625,86
train_7956,1022,212
train_7957,656,163
train_7958,454,97
train_7959,1109,210
train_7960,916,191
train_7961,2112,358
train_7962,832,195
train_7963,405,130
train_7964,553,121
train_7965,806,139
train_7966,500,95
train_7967,779,134
train_7968,1172,277
train_7969,800,143
train_7970,777,187
train_7971,1035,224
train_7972,520,121
train_7973,466,108
train_7974,852,174
train_7975,469,105
train_7976,292,61
train_7977,467,157
train_7978,840,105
train_7979,1378,97
train_7980,477,106
train_7981,926,125
train_7982,643,106
train_7983,473,107
train_7984,1208,262
train_7985,222,81
train_7986,889,162
train_7987,1254,240
train_7988,623,116
train_7989,527,127
train_7990,479,80
train_7991,677,99
train_7992,283,78
train_7993,518,114
train_7994,224,63
train_7995,1305,141
train_7996,930,142
train_7997,229,98
train_7998,231,72
train_7999,1091,140
train_8000,1364,269
train_8001,573,71
train_8002,1647,177
train_8003,973,161
train_8004,478,125
train_8005,1162,188
train_8006,624,162
train_8007,2359,285
train_8008,1056,193
train_8009,272,59
train_8010,695,100
train_8011,532,224
train_8012,496,148
train_8013,1192,243
train_8014,745,167
train_8015,574,105
train_8016,608,101
train_8017,870,159
train_8018,1049,192
train_8019,727,81
train_8020,855,130
train_8021,454,126
train_8022,650,162
train_8023,230,105
train_8024,260,56
train_8025,609,93
train_8026,572,118
train_8027,526,91
train_8028,969,188
train_8029,617,102
train_8030,810,134
train_8031,1717,197
train_8032,289,86
train_8033,323,87
train_8034,953,155
train_8035,313,81
train_8036,988,141
train_8037,273,69
train_8038,627,126
train_8039,219,60
train_8040,658,126
train_8041,2949,474
train_8042,516,118
train_8043,445,99
train_8044,838,158
train_8045,345,139
train_8046,513,97
train_8047,253,86
train_8048,241,83
train_8049,1609,234
train_8050,1967,250
train_8051,466,100
train_8052,261,85
train_8053,524,181
train_8054,1213,173
train_8055,725,138
train_8056,786,105
train_8057,1200,309
train_8058,580,118
train_8059,419,73
train_8060,705,154
train_8061,1165,168
train_8062,1245,209
train_8063,481,92
train_8064,1001,167
train_8065,431,129
train_8066,539,89
train_8067,1234,156
train_8068,880,133
train_8069,850,170
train_8070,538,139
train_8071,499,62
train_8072,729,137
train_8073,943,135
train_8074,603,118
train_8075,534,122
train_8076,769,187
train_8077,620,192
train_8078,1064,216
train_8079,542,155
train_8080,486,100
train_8081,460,108
train_8082,537,85
train_8083,664,114
train_8084,575,128
train_8085,1969,433
train_8086,883,164
train_8087,1052,228
train_8088,709,151
train_8089,510,117
train_8090,280,58
train_8091,778,178
train_8092,338,79
train_8093,291,92
train_8094,866,111
train_8095,667,94
train_8096,1079,265
train_8097,703,114
train_8098,1913,347
train_8099,1444,298
train_8100,1013,155
train_8101,457,81
train_8102,1617,380
train_8103,629,159
train_8104,892,148
train_8105,1645,282
train_8106,712,162
train_8107,383,117
train_8108,730,155
train_8109,321,79
train_8110,1578,293
train_8111,910,255
train_8112,725,154
train_8113,665,144
train_8114,511,101
train_8115,967,114
train_8116,1179,179
train_8117,629,199
train_8118,486,107
train_8119,1145,230
train_8120,477,86
train_8121,501,102
train_8122,573,109
train_8123,685,126
train_8124,546,145
train_8125,755,164
train_8126,637,128
train_8127,764,173
train_8128,666,136
train_8129,439,136
train_8130,470,102
train_8131,476,93
train_8132,1272,192
train_8133,674,165
train_8134,256,67
train_8135,785,126
train_8136,718,98
train_8137,603,127
train_8138,691,180
train_8139,686,102
train_8140,1290,294
train_8141,240,51
train_8142,723,129
train_8143,1499,197
train_8144,1393,231
train_8145,782,107
train_8146,676,131
train_8147,642,132
train_8148,474,92
train_8149,2346,335
train_8150,275,58
train_8151,681,122
train_8152,751,148
train_8153,245,87
train_8154,858,197
train_8155,997,126
train_8156,621,183
train_8157,958,185
train_8158,768,156
train_8159,605,127
train_8160,1009,176
train_8161,589,111
train_8162,799,160
train_8163,942,228
train_8164,1570,314
train_8165,541,98
train_8166,312,63
train_8167,571,128
train_8168,524,109
train_8169,696,117
train_8170,392,73
train_8171,1299,255
train_8172,513,104
train_8173,825,120
train_8174,697,135
train_8175,895,167
train_8176,479,89
train_8177,1190,247
train_8178,802,192
train_8179,1354,283
train_8180,329,88
train_8181,365,74
train_8182,490,81
train_8183,296,56
train_8184,388,81
train_8185,1291,229
train_8186,279,49
train_8187,561,117
train_8188,677,128
train_8189,829,177
train_8190,579,125
train_8191,544,117
train_8192,227,50
train_8193,969,185
train_8194,692,137
train_8195,646,124
train_8196,1126,253
train_8197,931,205
train_8198,2192,396
train_8199,838,154
train_8200,2401,468
train_8201,456,99
train_8202,299,70
train_8203,589,134
train_8204,478,98
train_8205,479,72
train_8206,520,94
train_8207,588,126
train_8208,384,86
train_8209,818,164
train_8210,655,107
train_8211,826,176
train_8212,648,143
train_8213,664,141
train_8214,1696,187
train_8215,690,171
train_8216,520,93
train_8217,694,145
train_8218,583,114
train_8219,726,128
train_8220,655,111
train_8221,298,145
train_8222,589,97
train_8223,490,116
train_8224,770,137
train_8225,908,124
train_8226,1681,279
train_8227,1147,234
train_8228,469,88
train_8229,1262,212
train_8230,695,92
train_8231,686,89
train_8232,523,182
train_8233,519,125
train_8234,506,147
train_8235,763,293
train_8236,1249,232
train_8237,302,73
train_8238,578,91
train_8239,425,104
train_8240,559,139
train_8241,724,112
train_8242,2328,332
train_8243,841,167
train_8244,716,131
train_8245,531,111
train_8246,950,181
train_8247,469,95
train_8248,1167,255
train_8249,789,173
train_8250,723,144
train_8251,914,127
train_8252,1002,228
train_8253,266,68
train_8254,766,145
train_8255,1199,135
train_8256,1497,183
train_8257,986,193
train_8258,554,100
train_8259,847,123
train_8260,767,136
train_8261,890,209
train_8262,387,77
train_8263,1319,162
train_8264,499,92
train_8265,613,113
train_8266,1081,163
train_8267,889,183
train_8268,635,127
train_8269,807,108
train_8270,289,55
train_8271,1182,208
train_8272,942,186
train_8273,462,93
train_8274,535,100
train_8275,989,123
train_8276,502,142
train_8277,842,142
train_8278,1155,261
train_8279,964,195
train_8280,326,117
train_8281,482,143
train_8282,526,123
train_8283,266,94
train_8284,587,138
train_8285,498,135
train_8286,1235,227
train_8287,635,128
train_8288,702,125
train_8289,660,149
train_8290,1048,119
train_8291,540,149
train_8292,435,106
train_8293,318,76
train_8294,352,78
train_8295,875,178
train_8296,652,141
train_8297,617,151
train_8298,230,58
train_8299,211,85
train_8300,227,68
train_8301,1764,225
train_8302,255,72
train_8303,1267,212
train_8304,890,172
train_8305,785,144
train_8306,432,161
train_8307,1280,165
train_8308,1123,173
train_8309,528,114
train_8310,454,88
train_8311,325,59
train_8312,1108,215
train_8313,270,65
train_8314,371,131
train_8315,1339,247
train_8316,1595,308
train_8317,587,104
train_8318,1331,230
train_8319,392,76
train_8320,823,202
train_8321,540,100
train_8322,1347,194
train_8323,1172,207
train_8324,1961,291
train_8325,685,133
train_8326,300,94
train_8327,510,111
train_8328,351,60
train_8329,541,142
train_8330,736,162
train_8331,653,152
train_8332,488,130
train_8333,725,143
train_8334,545,127
train_8335,886,65
train_8336,264,70
train_8337,809,166
train_8338,604,130
train_8339,1160,213
train_8340,682,170
train_8341,912,134
train_8342,2251,324
train_8343,262,68
train_8344,986,164
train_8345,418,124
train_8346,3078,493
train_8347,455,138
train_8348,485,114
train_8349,559,85
train_8350,519,108
train_8351,924,183
train_8352,587,148
train_8353,830,178
train_8354,1159,238
train_8355,889,161
train_8356,550,107
train_8357,813,151
train_8358,544,134
train_8359,945,202
train_8360,593,97
train_8361,283,50
train_8362,610,106
train_8363,552,132
train_8364,638,100
train_8365,669,125
train_8366,580,168
train_8367,1147,171
train_8368,814,147
train_8369,541,83
train_8370,536,197
train_8371,432,98
train_8372,1193,192
train_8373,466,66
train_8374,345,95
train_8375,1047,187
train_8376,392,72
train_8377,565,94
train_8378,364,167
train_8379,1124,142
train_8380,1183,197
train_8381,872,163
train_8382,1131,102
train_8383,596,86
train_8384,1537,262
train_8385,496,64
train_8386,1071,147
train_8387,1556,279
train_8388,706,105
train_8389,778,179
train_8390,737,134
train_8391,1523,236
train_8392,553,93
train_8393,336,80
train_8394,941,202
train_8395,972,177
train_8396,939,208
train_8397,426,84
train_8398,688,184
train_8399,975,185
train_8400,481,88
train_8401,994,188
train_8402,623,140
train_8403,496,173
train_8404,1060,155
train_8405,726,99
train_8406,983,185
train_8407,375,134
train_8408,922,218
train_8409,490,116
train_8410,554,93
train_8411,928,230
train_8412,322,97
train_8413,736,207
train_8414,472,106
train_8415,241,68
train_8416,486,88
train_8417,439,98
train_8418,716,116
train_8419,641,137
train_8420,1160,276
train_8421,896,215
train_8422,610,147
train_8423,1236,260
train_8424,244,75
train_8425,647,123
train_8426,813,171
train_8427,1248,191
train_8428,377,69
train_8429,410,90
train_8430,782,172
train_8431,512,101
train_8432,1441,231
train_8433,1029,112
train_8434,697,128
train_8435,776,97
train_8436,233,84
train_8437,1139,226
train_8438,930,191
train_8439,1664,293
train_8440,501,114
train_8441,1039,172
train_8442,461,98
train_8443,804,179
train_8444,457,109
train_8445,342,104
train_8446,541,146
train_8447,508,113
train_8448,829,183
train_8449,706,161
train_8450,489,105
train_8451,645,171
train_8452,758,145
train_8453,866,162
train_8454,1048,231
train_8455,280,66
train_8456,659,121
train_8457,539,96
train_8458,878,143
train_8459,310,83
train_8460,479,111
train_8461,287,87
train_8462,337,45
train_8463,323,101
train_8464,497,89
